#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18885
#Date Time: 2016-12-07 13:45::40.970

Time (s),Channel 1 (V),Channel 2 (V)
-0.0050000000000000001,2.4186922633148384,2.4972097366614432
-0.0049987499999999997,2.4186922633148384,2.4982155182723544
-0.0049975000000000002,2.4166779842615229,2.4972097366614432
-0.0049962499999999998,2.4173494106126281,2.4968744761244728
-0.0049950000000000003,2.4170136974370755,2.495868694513562
-0.0049937499999999999,2.4170136974370755,2.4968744761244728
-0.0049925000000000004,2.4166779842615229,2.4955334339765916
-0.00499125,2.4170136974370755,2.493857131291739
-0.0049899999999999996,2.4166779842615225,2.4951981734396202
-0.0049887500000000001,2.4153351315593121,2.4941923918287094
-0.0049874999999999997,2.4153351315593121,2.4935218707547686
-0.0049862500000000002,2.4146637052082069,2.4935218707547686
-0.0049849999999999998,2.4160065579104177,2.4928513496808278
-0.0049837500000000003,2.4146637052082074,2.4928513496808278
-0.0049824999999999999,2.4143279920326544,2.4931866102177982
-0.0049812499999999996,2.4136565656815487,2.4908397864590048
-0.0049800000000000001,2.412649426154891,2.4911750469959753
-0.0049787499999999997,2.4133208525059966,2.4911750469959753
-0.0049775000000000002,2.412985139330444,2.4908397864590048
-0.0049762499999999998,2.412985139330444,2.4898340048480936
-0.0049750000000000003,2.4119779998037858,2.490169265385064
-0.0049737499999999999,2.4123137129793384,2.4888282232371823
-0.0049725000000000004,2.4119779998037858,2.4898340048480931
-0.00497125,2.4116422866282332,2.4878224416262711
-0.0049699999999999996,2.4113065734526806,2.4898340048480927
-0.0049687500000000001,2.4113065734526806,2.4874871810893007
-0.0049674999999999997,2.4102994339260237,2.4874871810893011
-0.0049662500000000002,2.4119779998037858,2.4881577021632415
-0.0049649999999999998,2.4089565812238121,2.4871519205523303
-0.0049637500000000003,2.410970860277128,2.4864813994783894
-0.0049624999999999999,2.4092922943993647,2.486146138941419
-0.0049612500000000004,2.4092922943993647,2.4868166600153594
-0.00496,2.4089565812238121,2.4851403573305078
-0.0049587499999999996,2.4082851548727069,2.4848050967935373
-0.0049575000000000001,2.4079494416971543,2.4844698362565669
-0.0049562499999999997,2.4082851548727069,2.4831287941086853
-0.0049550000000000002,2.4076137285216017,2.4834640546456557
-0.0049537499999999998,2.406606588994944,2.4834640546456557
-0.0049525000000000003,2.4072780153460487,2.4831287941086853
-0.0049512499999999999,2.4052637362927332,2.4811172308868628
-0.0049500000000000004,2.4062708758193905,2.4821230124977736
-0.00494875,2.4059351626438383,2.482123012497774
-0.0049474999999999996,2.4059351626438388,2.482458273034744
-0.0049462500000000001,2.4069423021704965,2.4811172308868628
-0.0049449999999999997,2.4059351626438383,2.4804467098129219
-0.0049437500000000002,2.4049280231171806,2.4811172308868628
-0.0049424999999999998,2.4052637362927332,2.4797761887389811
-0.0049412500000000003,2.4045923099416284,2.4804467098129215
-0.0049399999999999999,2.404592309941628,2.4797761887389811
-0.0049387500000000004,2.4029137440638655,2.4784351465910999
-0.0049375,2.4039208835905228,2.4770941044432178
-0.0049362499999999997,2.4029137440638646,2.4784351465910985
-0.0049350000000000002,2.402578030888312,2.4760883228323061
-0.0049337499999999998,2.4012351781861017,2.4760883228323061
-0.0049325000000000003,2.4032494572394176,2.4767588439062473
-0.0049312499999999999,2.4022423177127594,2.4767588439062473
-0.0049300000000000004,2.402578030888312,2.4760883228323065
-0.00492875,2.4012351781861017,2.474412020147454
-0.0049274999999999996,2.4012351781861017,2.4750825412213944
-0.0049262500000000001,2.4012351781861017,2.4740767596104836
-0.0049249999999999997,2.4012351781861012,2.473741499073514
-0.0049237500000000002,2.4002280386594439,2.4754178017583652
-0.0049224999999999998,2.4005637518349965,2.4727357174626019
-0.0049212500000000003,2.3998923254838909,2.4730709779995723
-0.0049199999999999999,2.4005637518349965,2.4740767596104836
-0.0049187500000000004,2.3992208991327861,2.4730709779995728
-0.0049175,2.3995566123083383,2.4720651963886611
-0.0049162499999999996,2.3992208991327857,2.4724004569256306
-0.0049150000000000001,2.3992208991327857,2.470388893703809
-0.0049137499999999997,2.3998923254838904,2.4710594147777498
-0.0049125000000000002,2.3992208991327857,2.4707241542407794
-0.0049112499999999998,2.3972066200794702,2.4693831120928977
-0.0049100000000000003,2.3985494727816801,2.4700536331668381
-0.0049087499999999999,2.3978780464305753,2.4683773304819865
-0.0049075000000000004,2.3978780464305753,2.4697183726298677
-0.00490625,2.3972066200794702,2.4677068094080457
-0.0049049999999999996,2.3972066200794702,2.4677068094080461
-0.0049037500000000001,2.3972066200794702,2.4687125910189569
-0.0049024999999999997,2.3972066200794702,2.4667010277971344
-0.0049012500000000002,2.3975423332550228,2.4670362883341048
-0.0048999999999999998,2.396199480552812,2.4670362883341048
-0.0048987500000000003,2.396199480552812,2.4653599856492536
-0.0048974999999999999,2.3951923410261542,2.4660305067231936
-0.0048962500000000004,2.3958637673772589,2.4653599856492532
-0.004895,2.3955280542017068,2.4646894645753119
-0.0048937499999999997,2.3958637673772585,2.4646894645753119
-0.0048925000000000001,2.3941852014994964,2.4643542040383415
-0.0048912499999999998,2.3951923410261542,2.4643542040383415
-0.0048900000000000002,2.3958637673772594,2.4633484224274302
-0.0048887499999999999,2.3938494883239438,2.4636836829644007
-0.0048875000000000004,2.3941852014994964,2.4626779013534899
-0.00488625,2.3938494883239438,2.4636836829644007
-0.0048849999999999996,2.3938494883239434,2.4610015986686373
-0.0048837500000000001,2.3931780619728382,2.4620073802795486
-0.0048824999999999997,2.3928423487972856,2.4603310775946965
-0.0048812500000000002,2.392506635621733,2.4616721197425782
-0.0048799999999999998,2.392506635621733,2.4593252959837848
-0.0048787500000000003,2.3921709224461805,2.4593252959837848
-0.0048774999999999999,2.3928423487972856,2.4606663381316665
-0.0048762500000000004,2.3914994960950757,2.4583195143728744
-0.004875,2.3921709224461805,2.460331077594696
-0.0048737499999999996,2.3914994960950762,2.4589900354468139
-0.0048725000000000001,2.3931780619728382,2.4579842538359031
-0.0048712499999999997,2.3904923565684184,2.4593252959837839
