#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18885
#Date Time: 2016-12-13 22:31::20.207

Time (s),Channel 1 (V),Channel 2 (V)
-0.0050000000000000001,2.4170136974370755,2.2102267170147583
-0.0049987499999999997,2.4180208369637333,2.2115677591626399
-0.0049975000000000002,2.4173494106126281,2.2108972380886991
-0.0049962499999999998,2.4180208369637333,2.2115677591626399
-0.0049950000000000003,2.4207065423681531,2.2119030196996103
-0.0049937499999999999,2.4193636896659441,2.2129088013105216
-0.0049925000000000004,2.4210422555437061,2.2139145829214324
-0.00499125,2.4196994028414966,2.2139145829214328
-0.0049899999999999996,2.4210422555437074,2.2149203645323441
-0.0049887500000000001,2.4223851082459178,2.2145851039953737
-0.0049874999999999997,2.4217136818948122,2.2162614066802262
-0.0049862500000000002,2.423056534597023,2.2155908856062854
-0.0049849999999999998,2.423056534597023,2.2182729699020487
-0.0049837500000000003,2.4237279609481277,2.2165966672171975
-0.0049824999999999999,2.4247351004747859,2.2196140120499304
-0.0049812499999999996,2.423727960948129,2.2172671882911383
-0.0049800000000000001,2.4257422400014441,2.2189434909759895
-0.0049787499999999997,2.4260779531769971,2.2206197936608412
-0.0049775000000000002,2.4270850927036545,2.2199492725869008
-0.0049762499999999998,2.4270850927036545,2.220955054197812
-0.0049750000000000003,2.4270850927036545,2.2216255752717529
-0.0049737499999999999,2.4287636585814179,2.2236371384935754
-0.0049725000000000004,2.4294350849325226,2.2226313568826646
-0.00497125,2.4297707981080756,2.2229666174196345
-0.0049699999999999996,2.4290993717569713,2.2236371384935758
-0.0049687500000000001,2.4314493639858386,2.2243076595675162
-0.0049674999999999997,2.4311136508102864,2.2259839622523683
-0.0049662500000000002,2.4324565035124968,2.2259839622523683
-0.0049649999999999998,2.4321207903369442,2.2263192227893387
-0.0049637500000000003,2.4331279298636019,2.2283307860111612
-0.0049624999999999999,2.4344707825658123,2.2269897438632795
-0.0049612500000000004,2.4331279298636024,2.2269897438632795
-0.00496,2.4344707825658123,2.2293365676220729
-0.0049587499999999996,2.43547792209247,2.2300070886960137
-0.0049575000000000001,2.4348064957413649,2.2300070886960137
-0.0049562499999999997,2.4364850616191283,2.2306776097699546
-0.0049550000000000002,2.437492201145786,2.2313481308438954
-0.0049537499999999998,2.437492201145786,2.2313481308438954
-0.0049525000000000003,2.4371564879702334,2.2316833913808658
-0.0049512499999999999,2.4384993406724442,2.232689172991777
-0.0049500000000000004,2.439170767023549,2.2333596940657174
-0.00494875,2.4398421933746546,2.2353712572875404
-0.0049474999999999996,2.4408493329013123,2.2347007362136
-0.0049462500000000001,2.4405136197257598,2.2353712572875404
-0.0049449999999999997,2.441520759252418,2.2370475599723925
-0.0049437500000000002,2.441520759252418,2.2360417783614812
-0.0049424999999999998,2.4428636119546283,2.2373828205093629
