#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18885
#Date Time: 2016-12-13 22:32::59.515

Time (s),Channel 1 (V),Channel 2 (V)
-0.0050000000000000001,2.9558333441990539,2.4734062385365427
-0.0049987499999999997,2.9544904914968435,2.4747472806844244
-0.0049975000000000002,2.9558333441990539,2.4730709779995723
-0.0049962499999999998,2.9551619178479487,2.4747472806844244
-0.0049950000000000003,2.9558333441990534,2.4734062385365432
-0.0049937499999999999,2.9558333441990539,2.474412020147454
-0.0049925000000000004,2.9548262046723965,2.4737414990735136
-0.00499125,2.956504770550159,2.4747472806844244
-0.0049899999999999996,2.9558333441990534,2.4737414990735136
-0.0049887500000000001,2.9544904914968435,2.4747472806844244
-0.0049874999999999997,2.9561690573746064,2.4740767596104836
-0.0049862500000000002,2.9538190651457379,2.4737414990735132
-0.0049849999999999998,2.9551619178479487,2.4754178017583652
-0.0049837500000000003,2.9534833519701862,2.4744120201474544
-0.0049824999999999999,2.9558333441990539,2.4750825412213948
-0.0049812499999999996,2.9534833519701857,2.474076759610484
-0.0049800000000000001,2.9541547783212909,2.4754178017583652
-0.0049787499999999997,2.9541547783212909,2.4747472806844244
-0.0049775000000000002,2.9541547783212909,2.4747472806844244
-0.0049762499999999998,2.9551619178479487,2.4760883228323061
-0.0049750000000000003,2.9541547783212909,2.4740767596104836
-0.0049737499999999999,2.9541547783212909,2.4757530622953356
-0.0049725000000000004,2.9551619178479482,2.4754178017583652
-0.00497125,2.9531476387946327,2.4757530622953356
-0.0049699999999999996,2.9554976310235004,2.4760883228323061
-0.0049687500000000001,2.9531476387946327,2.4757530622953356
-0.0049674999999999997,2.9561690573746051,2.4760883228323061
-0.0049662500000000002,2.9531476387946327,2.4757530622953356
-0.0049649999999999998,2.9541547783212909,2.4767588439062473
-0.0049637500000000003,2.9538190651457379,2.4764235833692765
-0.0049624999999999999,2.9548262046723961,2.4754178017583652
-0.0049612500000000004,2.9521404992679763,2.476423583369276
-0.00496,2.9548262046723961,2.4754178017583652
-0.0049587499999999996,2.9521404992679754,2.4774293649801877
-0.0049575000000000001,2.9534833519701853,2.4767588439062473
-0.0049562499999999997,2.9531476387946327,2.4770941044432178
-0.0049550000000000002,2.9544904914968435,2.478099886054129
-0.0049537499999999998,2.9531476387946327,2.4760883228323061
-0.0049525000000000003,2.9518047860924228,2.4774293649801877
-0.0049512499999999999,2.9544904914968435,2.478099886054129
-0.0049500000000000004,2.9518047860924237,2.4777646255171586
-0.00494875,2.9538190651457379,2.4777646255171586
-0.0049474999999999996,2.9507976465657655,2.4777646255171586
